time,r11i1p1f1,r10i1p2f1,r11i1p2f1,r13i1p1f1,r13i1p2f1,r14i1p1f1,r10i1p1f1,r12i1p1f1,r12i1p2f1,r25i1p2f1,r9i1p2f1,r8i1p2f1,r9i1p1f1,r4i1p1f1,r4i1p2f1,r5i1p2f1,r6i1p1f1,r7i1p1f1,r7i1p2f1,r8i1p1f1,r5i1p1f1,r1i1p2f1,r19i1p1f1,r20i1p1f1,r21i1p1f1,r22i1p1f1,r20i1p2f1,r21i1p2f1,r1i1p1f1,r19i1p2f1,r24i1p1f1,r39i1p2f1,r3i1p1f1,r38i1p2f1,r24i1p2f1,r40i1p2f1,r3i1p2f1,r36i1p2f1,r37i1p2f1,r29i1p2f1,r27i1p2f1,r2i1p1f1,r25i1p1f1,r26i1p2f1,r22i1p2f1,r23i1p2f1,r23i1p1f1,r28i1p2f1,r18i1p1f1,r18i1p2f1,r17i1p1f1,r16i1p1f1,r15i1p2f1,r15i1p1f1,r14i1p2f1,r2i1p2f1,r35i1p2f1,r34i1p2f1,r30i1p2f1,r17i1p2f1,r16i1p2f1,r32i1p2f1,r31i1p2f1,r33i1p2f1,r6i1p2f1
2013-12-16 12:00:00,4.993657,5.4270506,5.432911,5.3936234,6.5602508,5.5285826,6.145999,5.495884,5.902582,5.147227,5.6469193,5.4014883,5.043729,5.4802513,5.105741,6.0834603,5.1177077,4.7593737,5.9585,5.9482317,5.6616907,4.6487803,5.3207693,5.221881,5.9288025,5.415263,5.408766,5.490161,5.219827,5.2817063,6.5811477,6.0235696,4.8563185,5.062636,6.0600305,5.9614487,6.573912,5.8619957,4.686452,5.1121473,5.062762,4.542882,6.218407,5.3309846,5.374636,4.9579887,6.164606,5.495939,5.205799,5.653932,5.280156,5.3110795,5.199931,6.230981,5.4206896,5.6273155,6.182654,5.668115,4.915889,5.046033,5.1238756,4.953011,5.516649,5.5153813,5.380095
2014-01-16 12:00:00,5.9055166,4.6509633,6.1163487,5.7185163,5.900897,5.157532,5.3569627,5.630087,5.2565203,5.842181,5.480831,5.948821,5.4837503,5.074366,5.604931,5.5744786,6.153401,5.503291,5.9186196,5.5889907,5.806803,6.6420836,5.8466845,5.267114,5.6763234,5.174517,5.447093,5.7499366,5.223338,5.1766987,5.215735,5.011813,5.4948597,6.150266,5.7931905,5.6076517,6.0366125,5.529152,5.0004272,5.0325975,6.0762706,6.311011,5.627124,4.9455934,5.783811,5.5904803,5.541522,5.528576,5.766469,4.911544,6.240304,5.621279,5.0593605,5.3470664,5.414664,5.445527,5.4211006,4.930229,5.832083,4.9546213,5.788232,6.3180637,5.491309,5.164857,5.983686
2014-02-15 00:00:00,5.5773525,4.5500593,5.7468805,6.922033,5.4092474,5.263415,5.3814926,6.285659,5.8427744,5.3269715,5.471493,5.9922724,5.9144735,5.842185,5.604466,5.8683934,5.8331947,6.262644,5.239795,5.829678,5.0571623,5.22583,6.0625725,4.984253,5.346646,5.557325,5.0924306,5.397467,5.2702403,6.2575746,5.51702,5.7691584,5.4286213,5.1478777,5.927357,6.3688073,4.976285,5.457531,5.2949686,6.1000395,5.205598,5.5820317,4.485205,5.7549543,6.164125,6.168748,4.881509,5.5241194,5.319512,4.9531403,4.5612173,7.307715,5.770481,4.791293,5.520765,5.3299685,5.0713034,4.4460073,5.8029184,5.12035,5.958786,4.6407027,4.838032,4.4821286,5.146993
2014-03-16 12:00:00,5.570998,4.040113,5.911537,6.0216913,6.812117,5.4504724,5.776497,5.038826,6.322377,4.7646646,4.9448996,5.9276896,5.1450415,4.7199636,5.405589,5.981211,6.4264183,5.8679914,5.4566283,5.301782,5.21234,5.378187,5.6768064,5.430009,5.880703,6.1658597,5.4803033,5.785813,6.359652,4.772645,5.111826,5.1182547,5.117202,5.6470413,5.2102766,6.396856,4.7202234,5.7743874,5.000937,5.5304656,4.644402,6.0325303,6.311415,6.636878,4.775608,5.381834,5.2431765,5.7516418,5.3577824,5.5477724,6.008722,5.842552,5.451482,4.9707475,5.5100117,4.8579187,5.468813,6.5757585,5.784865,5.4404516,4.6702776,5.86797,4.7038174,4.9089894,5.524475
2014-04-16 00:00:00,5.980063,5.020243,5.2973804,6.0275526,5.715781,5.9742846,4.6002016,5.4805346,5.5579042,4.679324,4.747821,5.1365175,4.7042584,5.3674564,5.6307745,5.071327,6.0630293,5.604287,5.8838134,6.015624,4.7863646,4.707124,4.832522,4.603093,4.838295,5.351776,5.174402,5.5270104,5.4682045,5.208289,4.3647137,5.7446113,4.877469,5.213582,4.892852,5.3593135,4.8954077,5.7650223,5.4421434,5.1732163,4.491095,5.103074,6.059743,4.8785105,5.54896,5.534272,5.0716844,5.323304,4.626874,4.3837805,5.1211977,5.82773,4.9713793,5.356267,5.5022135,5.5667186,5.522297,6.0000563,5.260428,5.246645,5.238738,5.1601734,4.9268456,5.797554,5.124836
2014-05-16 12:00:00,4.3278565,4.2275414,4.7129617,5.2887206,4.4732485,5.459457,4.810247,4.450914,4.8727403,4.0838876,5.2700524,4.741975,4.805468,5.002696,4.401414,4.216848,5.157247,5.584224,4.7543,4.6228538,5.380187,3.9843483,5.3477354,4.222247,4.805003,4.73851,4.2324204,4.193517,4.6848197,4.3598547,4.537722,5.7550225,4.7748427,4.771229,4.266195,4.2016954,4.317766,5.33047,4.690793,4.633818,4.931333,4.8389316,5.1729803,4.645785,4.492589,4.430739,4.168685,4.152461,4.258211,4.170602,4.747246,6.034045,5.286466,4.47532,4.779256,5.266755,5.4110346,5.5954933,5.5208564,4.0324388,4.456712,5.171388,4.021611,4.8585525,4.259176
2014-06-16 00:00:00,4.214728,4.006509,4.0521126,5.213637,3.9473329,4.476676,4.795577,4.526801,3.8890615,4.3485727,4.314823,4.075862,5.2462926,5.2920756,3.7141843,4.3123727,4.0165415,4.1934385,4.9762735,4.6758375,4.486398,4.9966135,4.9296503,4.248145,4.2948856,4.3062425,4.2048645,4.942731,4.6332765,4.5306077,4.263672,3.9564712,4.4624376,4.866273,4.747537,4.0858636,4.250642,4.8128943,4.032077,4.521571,4.5965295,5.1757064,4.4058356,4.5848885,4.2428713,4.205067,4.7034783,4.2297654,4.251338,4.0476108,4.416869,5.2174287,4.9035153,4.566105,4.4642506,4.0336256,4.904274,3.7837005,4.5838795,4.0940256,5.021074,5.3577805,4.2696104,4.4296203,4.28872
2014-07-16 12:00:00,5.1026545,4.1568003,4.8407416,4.819908,4.9048758,4.55733,4.3263345,4.1167006,4.027655,4.2052507,4.0655494,4.8651533,4.301113,3.6579864,4.185711,4.0202923,4.213544,4.2576957,4.250066,4.5201154,4.304379,5.3005137,5.0752897,3.9339027,4.6686134,4.6391745,4.324071,4.395163,5.287598,4.304919,3.9289162,4.385138,4.0819073,5.056177,4.493448,3.967575,4.794762,4.378533,4.2612348,5.437247,3.9420745,4.0749674,4.68406,4.359856,4.2676544,4.3805876,4.5413065,4.6873436,4.617459,4.8550134,5.11385,4.9268737,4.384045,4.652269,4.7090726,3.909113,4.9024644,4.7396293,4.509385,4.1110263,4.930846,4.8405924,3.978592,4.9606786,4.1125793
2014-08-16 12:00:00,5.170537,4.567084,4.279922,4.999967,5.2049837,4.9287558,4.601178,4.1416826,4.5246973,4.8076673,4.4797087,4.519933,4.7416124,5.0028553,4.194425,4.584087,4.649568,5.9141073,4.9768686,4.778657,4.8439426,5.196209,4.830401,5.1265187,4.5394654,4.878572,4.964876,4.1907244,4.576548,4.956659,4.324092,4.4918747,4.6389074,4.7111793,4.6871653,4.227015,4.945551,4.793252,4.929475,4.9507446,4.6326575,4.794891,5.3040557,4.374078,4.6623473,4.2332897,4.625947,4.985265,5.3005953,4.8319716,5.402398,5.6217413,4.3871613,4.347352,4.8147492,4.900265,5.132929,4.274367,4.7378445,5.498244,4.576535,4.761382,5.203229,5.4113836,4.7614202
2014-09-16 00:00:00,4.5784516,5.672307,5.0058336,5.2991896,5.1146116,5.6848016,5.536969,5.3612185,5.3011627,4.7497993,5.354498,5.433299,5.714667,4.879436,5.3060904,4.710223,4.939696,4.9270964,5.4093537,5.414209,5.8114867,5.370582,4.542636,5.0481253,5.0330267,6.0721574,5.0067625,4.833518,5.289435,5.0388246,5.186296,5.5504866,4.8302464,5.0309653,5.2731047,6.1702147,4.8330054,5.0836005,4.8960547,4.8750763,4.7677383,4.7929854,5.1172214,5.567934,4.506962,4.926511,5.802694,5.109779,5.0602865,4.9044213,5.4972277,5.1885576,5.489156,5.006498,5.5695934,5.6504416,4.9967766,4.6453,5.1553564,4.7902665,5.064085,5.0210686,5.0803385,6.042605,4.8474903
2014-10-16 12:00:00,5.477951,5.4354777,5.1117363,5.223507,5.380956,5.4905844,5.055249,5.0469265,5.4249496,5.506915,5.823964,4.700007,5.6317735,4.7788553,5.09274,5.292508,5.7032537,5.9268885,5.0092697,6.1118455,5.5077224,5.195512,5.71964,5.3787165,4.912957,4.802887,5.1820717,4.9361014,5.161681,5.359173,5.3791456,5.3954997,5.6230683,5.057171,6.0013366,4.643216,5.5633693,5.668982,5.062941,4.5267496,5.015099,4.6095724,5.595504,5.6758356,4.967517,5.356243,5.3557663,5.447847,5.4920506,4.967377,5.1245584,5.6971602,5.1625876,5.7962036,5.3591933,4.7440567,5.4457593,5.448413,4.9349637,5.590642,5.5582843,5.4109044,5.384243,5.4364653,5.552882
2014-11-16 00:00:00,5.7890615,6.695483,5.9748955,6.302986,5.9399424,5.7163367,6.8235064,5.284761,5.1633034,5.8013916,6.1383615,5.2806053,5.6344385,5.691812,5.0815616,5.489273,5.8883677,5.473853,5.0047445,5.5258064,5.396243,6.0502577,6.2271276,5.6413927,5.4476547,5.191798,5.1113915,4.843737,5.4078155,5.737117,5.15937,6.4320765,5.09011,5.990846,5.2604494,5.7183623,5.776701,5.2421746,4.816537,6.0582623,7.106032,5.107705,5.279639,5.8088326,5.3104715,4.9676723,6.023781,5.6955466,5.1957903,6.049753,5.379153,5.7524424,4.489405,5.4283495,5.6068563,4.880391,6.0407515,5.096051,5.9115314,5.1832604,5.476125,4.5099587,4.806998,5.524284,6.3782587
2014-12-16 12:00:00,5.3415036,5.413188,5.6634126,5.9482956,5.556974,5.4055963,6.3134575,5.744374,5.2328386,5.5490727,4.59609,5.0005274,4.7040195,5.477561,5.1621146,5.910337,5.6302214,5.3520155,5.0960174,6.100635,5.972515,5.485321,6.2481756,5.3083076,5.743659,5.839538,5.1695404,5.667016,5.0731378,5.9245195,6.0171013,5.1139803,5.728579,5.998147,5.429513,6.620305,5.5587955,5.7834816,4.1210375,5.1045427,5.8981385,6.2845244,6.153187,5.1359963,5.531439,4.816485,6.432719,4.863768,5.8442574,5.7530565,5.6967735,4.9168267,5.4904485,5.143106,5.274389,4.224803,6.286363,6.2575755,4.936354,5.19798,5.011348,5.8546762,5.407151,5.4090767,5.4907594
