time,r19i1p1f2,r17i1p1f2,r22i1p1f2,r15i1p1f2,r30i1p1f2,r14i1p1f2,r13i1p1f2,r18i1p1f2,r6i1p1f2,r27i1p1f2,r5i1p1f2,r26i1p1f2,r10i1p1f2,r12i1p1f2,r25i1p1f2,r11i1p1f2,r23i1p1f2,r3i1p1f2,r1i1p1f2,r24i1p1f2,r7i1p1f2,r4i1p1f2,r8i1p1f2,r9i1p1f2,r16i1p1f2,r29i1p1f2,r21i1p1f2,r28i1p1f2,r20i1p1f2,r1i1000p1f2,r2i1p1f2
1983-05-16 12:00:00,38747740000000.0,34941123000000.0,35891255000000.0,35097145000000.0,38761874000000.0,33182393000000.0,31962947000000.0,35618134000000.0,33898988000000.0,33665795000000.0,32339728000000.0,33851676000000.0,33208769000000.0,34567851000000.0,35085530000000.0,35971748000000.0,33664302000000.0,34675770000000.0,34472142000000.0,34750736000000.0,32937769000000.0,34665528000000.0,34113440000000.0,35664465000000.0,30507576000000.0,33282440000000.0,36866867000000.0,33661708000000.0,36908965000000.0,34671715000000.0,33784125000000.0
1983-06-16 00:00:00,34164040000000.0,31555647000000.0,31608010000000.0,31123267000000.0,33851780000000.0,28470250000000.0,28002121000000.0,31511466000000.0,29799582000000.0,29891777000000.0,28289616000000.0,30044928000000.0,29516492000000.0,30158168000000.0,31261882000000.0,31959439000000.0,29646444000000.0,30102518000000.0,29982047000000.0,30559530000000.0,29059153000000.0,30607703000000.0,30390826000000.0,31284400000000.0,26944431000000.0,29309478000000.0,33324932000000.0,29540347000000.0,32947530000000.0,30377700000000.0,29145183000000.0
1983-07-16 12:00:00,27411737000000.0,25091633000000.0,24628246000000.0,24088683000000.0,26855946000000.0,21184470000000.0,21842343000000.0,25114058000000.0,21885232000000.0,23426500000000.0,20893827000000.0,23233530000000.0,23270779000000.0,24069722000000.0,24685962000000.0,24767229000000.0,22644198000000.0,23126128000000.0,22403162000000.0,23677096000000.0,22579136000000.0,23193427000000.0,24164048000000.0,24154660000000.0,20680974000000.0,22729030000000.0,26666940000000.0,23046832000000.0,25878667000000.0,24132956000000.0,21857904000000.0
1983-08-16 12:00:00,22202196000000.0,19943903000000.0,19136583000000.0,18486850000000.0,21151426000000.0,15539818000000.0,16812407000000.0,19990040000000.0,16164904000000.0,18427650000000.0,15635178000000.0,17789897000000.0,18393046000000.0,18965586000000.0,18914740000000.0,18944279000000.0,17404778000000.0,17691470000000.0,17189762000000.0,18547570000000.0,17448495000000.0,17853028000000.0,18539450000000.0,18628624000000.0,15707242000000.0,17644762000000.0,21261724000000.0,17455959000000.0,20590618000000.0,18933710000000.0,16310978000000.0
1983-09-16 00:00:00,21646446000000.0,19358340000000.0,18354121000000.0,17806775000000.0,20350457000000.0,15024142000000.0,15859853000000.0,19743902000000.0,15837488000000.0,17510986000000.0,15291789000000.0,17019690000000.0,17526733000000.0,18091216000000.0,18585234000000.0,18088917000000.0,16903770000000.0,16854992000000.0,16840835000000.0,17893108000000.0,16827929000000.0,17461568000000.0,17726188000000.0,18607816000000.0,15350578000000.0,17187272000000.0,20401317000000.0,16898651000000.0,20237232000000.0,18425997000000.0,15414094000000.0
1983-10-16 12:00:00,23332366000000.0,20992034000000.0,20063214000000.0,19773073000000.0,22007182000000.0,16841500000000.0,17721094000000.0,21544082000000.0,17702266000000.0,19125213000000.0,17006499000000.0,18701061000000.0,19325375000000.0,19747120000000.0,20483458000000.0,19579602000000.0,18569794000000.0,18453149000000.0,18450225000000.0,19245423000000.0,18479537000000.0,19399315000000.0,19678668000000.0,20410704000000.0,17155431000000.0,19010240000000.0,22023055000000.0,18503772000000.0,21933861000000.0,20216000000000.0,17101211000000.0
1983-11-16 00:00:00,25802260000000.0,23471860000000.0,22612982000000.0,22273868000000.0,24537322000000.0,19328112000000.0,20369166000000.0,23995567000000.0,20385462000000.0,21659130000000.0,19689940000000.0,21429414000000.0,21966520000000.0,22353168000000.0,22951487000000.0,21889523000000.0,21142767000000.0,21210253000000.0,20820544000000.0,21788677000000.0,21102487000000.0,21963532000000.0,22502674000000.0,22867041000000.0,19632134000000.0,21878680000000.0,24421633000000.0,20772442000000.0,24436126000000.0,22781064000000.0,19958497000000.0
1983-12-16 12:00:00,28945676000000.0,26439898000000.0,25746064000000.0,25325558000000.0,27928952000000.0,22050104000000.0,23450400000000.0,27148436000000.0,23521204000000.0,25011969000000.0,22790080000000.0,24658296000000.0,24822736000000.0,25487830000000.0,26082841000000.0,25047666000000.0,24296610000000.0,24509363000000.0,23811920000000.0,24849764000000.0,24233061000000.0,25166554000000.0,25668042000000.0,26087543000000.0,22846223000000.0,25059250000000.0,27318605000000.0,23407656000000.0,27548904000000.0,25580220000000.0,23428585000000.0
1984-01-16 12:00:00,32518024000000.0,29569766000000.0,28770434000000.0,28667680000000.0,31350665000000.0,25383534000000.0,26797639000000.0,30628473000000.0,26807894000000.0,28854492000000.0,26351399000000.0,27885398000000.0,28162134000000.0,29065317000000.0,29576604000000.0,28487763000000.0,27601205000000.0,27860295000000.0,27272800000000.0,28396793000000.0,27554054000000.0,28749560000000.0,29043810000000.0,29599409000000.0,26464473000000.0,28373284000000.0,30669288000000.0,26513475000000.0,30791780000000.0,29091948000000.0,27195378000000.0
1984-02-15 12:00:00,35993540000000.0,32615885000000.0,31904401000000.0,31881990000000.0,34275282000000.0,28537763000000.0,30013164000000.0,33704425000000.0,30010665000000.0,31854992000000.0,29452476000000.0,30973503000000.0,31313717000000.0,32160208000000.0,32702506000000.0,31855064000000.0,30619357000000.0,31026349000000.0,30369227000000.0,31595973000000.0,30797933000000.0,31837833000000.0,32302923000000.0,32846427000000.0,29555524000000.0,31300665000000.0,33583272000000.0,29142863000000.0,34058388000000.0,32337216000000.0,30479581000000.0
1984-03-16 12:00:00,38677250000000.0,35045360000000.0,34288335000000.0,34610608000000.0,36778786000000.0,31283581000000.0,32627145000000.0,36271502000000.0,32402441000000.0,34341800000000.0,32025541000000.0,33367312000000.0,33924050000000.0,34667130000000.0,35212080000000.0,34552769000000.0,33192250000000.0,33762335000000.0,33104696000000.0,34126707000000.0,33441740000000.0,34266193000000.0,35015514000000.0,35457887000000.0,32148998000000.0,33986877000000.0,35878160000000.0,31617817000000.0,36876904000000.0,34688448000000.0,33197969000000.0
1984-04-16 00:00:00,40138000000000.0,36560450000000.0,35971920000000.0,36104795000000.0,38093986000000.0,33005029000000.0,34107520000000.0,37610020000000.0,33796473000000.0,35807420000000.0,33556802000000.0,35072665000000.0,35356615000000.0,36349190000000.0,36798430000000.0,36057647000000.0,34845697000000.0,35470197000000.0,34452625000000.0,35717580000000.0,35061819000000.0,35699554000000.0,36565940000000.0,36837860000000.0,33678093000000.0,35349480000000.0,37184510000000.0,33246239000000.0,38495565000000.0,36281053000000.0,34905530000000.0
1984-05-16 12:00:00,39288100000000.0,35751174000000.0,35978933000000.0,35430610000000.0,37708640000000.0,32607962000000.0,33799310000000.0,37087000000000.0,33223967000000.0,35224545000000.0,32936473000000.0,34895762000000.0,35048321000000.0,35972603000000.0,36297240000000.0,35389046000000.0,34152630000000.0,35249598000000.0,34034355000000.0,35016030000000.0,34551108000000.0,35232334000000.0,36380944000000.0,36292860000000.0,33180655000000.0,35278635000000.0,36438117000000.0,32597384000000.0,38068100000000.0,35653304000000.0,34351515000000.0
1984-06-16 00:00:00,34879423000000.0,31322777000000.0,31851622000000.0,31001896000000.0,33578264000000.0,28660315000000.0,29818200000000.0,32965912000000.0,28473600000000.0,30802195000000.0,28751331000000.0,31003690000000.0,30658668000000.0,31844716000000.0,31987713000000.0,30520470000000.0,29311113000000.0,31239724000000.0,29644699000000.0,30338466000000.0,30275930000000.0,31363588000000.0,32439934000000.0,32502656000000.0,28487851000000.0,31536921000000.0,31506910000000.0,28285816000000.0,33853800000000.0,31278040000000.0,30085134000000.0
1984-07-16 12:00:00,28285285000000.0,23767800000000.0,24959389000000.0,24400947000000.0,26150298000000.0,21523667000000.0,23385732000000.0,25359446000000.0,21476485000000.0,24247963000000.0,21620396000000.0,24344382000000.0,23163906000000.0,25432963000000.0,24929140000000.0,23393678000000.0,22041430000000.0,24811716000000.0,22786441000000.0,23098108000000.0,22320274000000.0,24592890000000.0,25266480000000.0,25844708000000.0,20983560000000.0,24870484000000.0,23798430000000.0,21650590000000.0,27147763000000.0,24274522000000.0,23017887000000.0
1984-08-16 12:00:00,22646543000000.0,17703094000000.0,19128153000000.0,19012023000000.0,20689784000000.0,16403812000000.0,18143888000000.0,19085614000000.0,16466330000000.0,18946360000000.0,15468467000000.0,18809484000000.0,17857526000000.0,19977359000000.0,19750290000000.0,17706066000000.0,16988679000000.0,19820710000000.0,17726123000000.0,17544036000000.0,16856448000000.0,19590780000000.0,19818120000000.0,20272868000000.0,15762960000000.0,19448302000000.0,18559665000000.0,16727747000000.0,21716722000000.0,18726628000000.0,17139239000000.0
1984-09-16 00:00:00,21755460000000.0,17320433000000.0,18461170000000.0,18419590000000.0,20020036000000.0,15533058000000.0,17560632000000.0,18594444000000.0,15573168000000.0,18396582000000.0,14434481000000.0,18253030000000.0,17034704000000.0,19174355000000.0,18816512000000.0,16731068000000.0,16074827000000.0,19063040000000.0,17350892000000.0,16732169000000.0,16105848000000.0,19135946000000.0,19083897000000.0,19902710000000.0,15103838000000.0,18478333000000.0,17726297000000.0,16118490000000.0,21009497000000.0,17993956000000.0,16305301000000.0
1984-10-16 12:00:00,23390685000000.0,19070154000000.0,20185850000000.0,20159805000000.0,21581586000000.0,17055379000000.0,19169880000000.0,20425472000000.0,16982047000000.0,20073224000000.0,16020919000000.0,20025962000000.0,18356848000000.0,20805580000000.0,20098916000000.0,18296257000000.0,17567087000000.0,20771863000000.0,18867490000000.0,18668352000000.0,17828009000000.0,20989337000000.0,20768524000000.0,21497565000000.0,16898140000000.0,20041001000000.0,19233977000000.0,17746060000000.0,22640341000000.0,19715611000000.0,18202403000000.0
1984-11-16 00:00:00,25992228000000.0,21614838000000.0,22713393000000.0,22685732000000.0,24017550000000.0,19396133000000.0,21650397000000.0,23102910000000.0,19544458000000.0,22534246000000.0,18571191000000.0,22593084000000.0,20743409000000.0,23440443000000.0,22375117000000.0,20696959000000.0,19991479000000.0,23207434000000.0,21133393000000.0,21071424000000.0,20244253000000.0,23556060000000.0,23389796000000.0,23819264000000.0,19676420000000.0,22460443000000.0,21660686000000.0,20058550000000.0,25022341000000.0,22418832000000.0,21079600000000.0
1984-12-16 12:00:00,28803485000000.0,24378966000000.0,25944895000000.0,25935277000000.0,27092809000000.0,22444681000000.0,24825687000000.0,26335230000000.0,22646100000000.0,25759991000000.0,21652396000000.0,25823722000000.0,23615018000000.0,26650807000000.0,25402370000000.0,23591375000000.0,23288720000000.0,26223520000000.0,23857667000000.0,24031900000000.0,23126652000000.0,26403525000000.0,26462040000000.0,26848258000000.0,22943606000000.0,25670751000000.0,24391900000000.0,23047206000000.0,28053682000000.0,25567220000000.0,24423980000000.0
1985-01-16 12:00:00,32080382000000.0,27773450000000.0,29415707000000.0,29376679000000.0,30794590000000.0,26058812000000.0,28332691000000.0,29681530000000.0,26192462000000.0,29387676000000.0,25225784000000.0,29050593000000.0,27161224000000.0,30217679000000.0,28617338000000.0,27220653000000.0,26555242000000.0,29639930000000.0,27277710000000.0,27561801000000.0,26641250000000.0,29805261000000.0,29895028000000.0,30053977000000.0,26620184000000.0,29301634000000.0,27546163000000.0,26349880000000.0,31368143000000.0,29083694000000.0,28253356000000.0
1985-02-15 00:00:00,35392100000000.0,30732802000000.0,32531185000000.0,32566388000000.0,34155675000000.0,29060632000000.0,31352531000000.0,32691303000000.0,29551288000000.0,32441438000000.0,28468470000000.0,32004024000000.0,30170476000000.0,33402560000000.0,31443493000000.0,30682194000000.0,29751176000000.0,32745280000000.0,30478225000000.0,30896764000000.0,29774385000000.0,32955993000000.0,32956085000000.0,33154510000000.0,30042015000000.0,32265275000000.0,30557749000000.0,29343353000000.0,34489972000000.0,32158656000000.0,31461432000000.0
1985-03-16 12:00:00,38036444000000.0,33325308000000.0,35156082000000.0,35399600000000.0,36729814000000.0,31682172000000.0,33841691000000.0,35201850000000.0,32208960000000.0,34904895000000.0,31087716000000.0,34382031000000.0,32620082000000.0,36081748000000.0,33989746000000.0,33364501000000.0,32399807000000.0,35232080000000.0,33076122000000.0,33650733000000.0,32411786000000.0,35522043000000.0,35268540000000.0,35725780000000.0,32648513000000.0,34686357000000.0,32800753000000.0,31846428000000.0,37168563000000.0,34871827000000.0,34018892000000.0
1985-04-16 00:00:00,39773394000000.0,35126193000000.0,36716677000000.0,37351490000000.0,37995504000000.0,33101869000000.0,35335870000000.0,36645530000000.0,33963593000000.0,36364184000000.0,32922493000000.0,35693703000000.0,34114736000000.0,37765773000000.0,35578880000000.0,34972946000000.0,34049220000000.0,36717474000000.0,34508089000000.0,35457715000000.0,34030391000000.0,37238218000000.0,36638256000000.0,37321982000000.0,34382413000000.0,36280193000000.0,34173738000000.0,33551813000000.0,38651375000000.0,36768020000000.0,35887390000000.0
1985-05-16 12:00:00,39381444000000.0,34245804000000.0,36286073000000.0,37190155000000.0,37116130000000.0,32036830000000.0,34865947000000.0,36255250000000.0,33631481000000.0,35595650000000.0,32290976000000.0,35049248000000.0,33117306000000.0,37508142000000.0,35282573000000.0,34308964000000.0,33628204000000.0,35954600000000.0,33611227000000.0,35067910000000.0,33555466000000.0,36904700000000.0,36311885000000.0,36734710000000.0,33989020000000.0,36282440000000.0,33502599000000.0,33132699000000.0,37382267000000.0,36123175000000.0,35276236000000.0
1985-06-16 00:00:00,35209710000000.0,29736017000000.0,32223820000000.0,33469223000000.0,32109297000000.0,27422183000000.0,30263260000000.0,31752475000000.0,29267566000000.0,31155530000000.0,27724574000000.0,30521411000000.0,28152412000000.0,33327212000000.0,31148655000000.0,28963324000000.0,29328545000000.0,30964783000000.0,29209334000000.0,30982216000000.0,29584213000000.0,32865054000000.0,32149753000000.0,31846318000000.0,29365360000000.0,32465853000000.0,28692596000000.0,28844218000000.0,31949846000000.0,31466749000000.0,30672536000000.0
1985-07-16 12:00:00,28277178000000.0,22575116000000.0,25443177000000.0,26323047000000.0,24951067000000.0,20514809000000.0,23330930000000.0,24688550000000.0,22491295000000.0,24165630000000.0,20580110000000.0,23592329000000.0,20940054000000.0,26449092000000.0,23567815000000.0,21297713000000.0,22764992000000.0,23447870000000.0,22560486000000.0,23403346000000.0,22701607000000.0,25955362000000.0,24884638000000.0,24569400000000.0,21905252000000.0,24931820000000.0,21482999000000.0,21779970000000.0,24635020000000.0,24493435000000.0,23669401000000.0
1985-08-16 12:00:00,22857124000000.0,16773932000000.0,19904718000000.0,20804425000000.0,19710316000000.0,15484633000000.0,17545780000000.0,18808513000000.0,17231307000000.0,18673457000000.0,14763891000000.0,17724357000000.0,15533171000000.0,21356893000000.0,17903466000000.0,15550298000000.0,17578780000000.0,18018027000000.0,17614590000000.0,17575927000000.0,17358249000000.0,20094000000000.0,19144950000000.0,19378210000000.0,16153666000000.0,19655926000000.0,16228635000000.0,16135248000000.0,18940750000000.0,19259880000000.0,18286656000000.0
1985-09-16 00:00:00,22316331000000.0,15953527000000.0,19259493000000.0,20339432000000.0,18774086000000.0,14734697000000.0,16733325000000.0,18081710000000.0,16696778000000.0,18108444000000.0,14193428000000.0,17204488000000.0,14807135000000.0,20727256000000.0,17049488000000.0,15206153000000.0,16929012000000.0,17329224000000.0,16649535000000.0,16836066000000.0,16368525000000.0,19569628000000.0,18332280000000.0,18690093000000.0,15750839000000.0,19090932000000.0,15521326000000.0,15424833000000.0,18013361000000.0,18719101000000.0,17504898000000.0
1985-10-16 12:00:00,23966264000000.0,17677213000000.0,21159425000000.0,22085087000000.0,20139525000000.0,16182220000000.0,18408639000000.0,19589405000000.0,18454805000000.0,19897092000000.0,15997544000000.0,18919008000000.0,16400509000000.0,22559220000000.0,18952663000000.0,16966377000000.0,18406684000000.0,19025115000000.0,18143798000000.0,18713024000000.0,17982418000000.0,21295740000000.0,19990950000000.0,20164226000000.0,17390239000000.0,20952251000000.0,17120136000000.0,17231898000000.0,19667687000000.0,20349509000000.0,19240000000000.0
