time,r7i1p1f1,r31i1p1f1,r12i1p1f1,r18i1p1f1,r13i1p1f1,r30i1p1f1,r44i1p1f1,r41i1p1f1,r40i1p1f1,r17i1p1f1,r10i1p1f1,r33i1p1f1,r35i1p1f1,r1i1p1f1,r19i1p1f1,r5i1p1f1,r36i1p1f1,r15i1p1f1,r25i1p1f1,r45i1p1f1,r23i1p1f1,r46i1p1f1,r4i1p1f1,r22i1p1f1,r27i1p1f1,r28i1p1f1,r43i1p1f1,r9i1p1f1,r47i1p1f1,r8i1p1f1,r38i1p1f1,r42i1p1f1,r32i1p1f1,r11i1p1f1,r24i1p1f1,r16i1p1f1,r3i1p1f1,r2i1p1f1,r37i1p1f1,r20i1p1f1,r34i1p1f1,r26i1p1f1,r50i1p1f1,r48i1p1f1,r14i1p1f1,r6i1p1f1,r21i1p1f1,r49i1p1f1,r29i1p1f1,r39i1p1f1
1999-12-16 12:00:00,18022060000000.0,17170214000000.0,20040796000000.0,17231275000000.0,18973620000000.0,17145021000000.0,16013180000000.0,17671148000000.0,19218280000000.0,18996598000000.0,19383141000000.0,20366303000000.0,16912417000000.0,19056900000000.0,18389639000000.0,18671745000000.0,20549388000000.0,19031338000000.0,17148057000000.0,17083532000000.0,16940559000000.0,18188641000000.0,18070177000000.0,17565596000000.0,16284902000000.0,18943160000000.0,18789731000000.0,17246089000000.0,16819131000000.0,18906746000000.0,19536835000000.0,16908430000000.0,17914172000000.0,16282378000000.0,19618850000000.0,18784484000000.0,17775536000000.0,16804202000000.0,18898820000000.0,17274184000000.0,19268488000000.0,16909251000000.0,18566594000000.0,17853118000000.0,17185140000000.0,16849750000000.0,19101588000000.0,19004509000000.0,19427188000000.0,17842510000000.0
2000-01-16 12:00:00,20684405000000.0,19764485000000.0,22723397000000.0,19708376000000.0,21276622000000.0,19978660000000.0,18661362000000.0,20317370000000.0,21704506000000.0,21426761000000.0,22076275000000.0,22833480000000.0,19255418000000.0,21635533000000.0,21126050000000.0,21113514000000.0,23020030000000.0,21634291000000.0,19267582000000.0,19808730000000.0,19594629000000.0,20709777000000.0,20302757000000.0,20118090000000.0,18759520000000.0,21583790000000.0,21464190000000.0,19734838000000.0,19358315000000.0,21364124000000.0,22261476000000.0,19342633000000.0,20302117000000.0,18893261000000.0,21950548000000.0,21416737000000.0,20205500000000.0,19492470000000.0,21218880000000.0,19947674000000.0,21843734000000.0,19366624000000.0,21173748000000.0,20610430000000.0,19617397000000.0,19691290000000.0,21538485000000.0,21357633000000.0,21829650000000.0,20248050000000.0
2000-02-15 12:00:00,23044314000000.0,21917710000000.0,25168504000000.0,22045207000000.0,23500408000000.0,22440294000000.0,21120873000000.0,22651690000000.0,23954723000000.0,23568503000000.0,24744385000000.0,25077297000000.0,21374127000000.0,24128963000000.0,23461440000000.0,23170330000000.0,25400957000000.0,24074942000000.0,21408348000000.0,22290499000000.0,21820976000000.0,23005017000000.0,22562516000000.0,22324386000000.0,20859890000000.0,24105530000000.0,23801044000000.0,22484347000000.0,21798188000000.0,23897496000000.0,24779570000000.0,21730903000000.0,22571079000000.0,21193581000000.0,24162427000000.0,23740683000000.0,22644835000000.0,22147884000000.0,23723040000000.0,22318315000000.0,24220474000000.0,21586925000000.0,23681825000000.0,22740304000000.0,21953304000000.0,22113805000000.0,23580258000000.0,23717880000000.0,24233795000000.0,22747275000000.0
2000-03-16 12:00:00,24990422000000.0,23841100000000.0,27078930000000.0,23977112000000.0,25328730000000.0,24349782000000.0,22982334000000.0,24430540000000.0,25833900000000.0,25394634000000.0,26722662000000.0,26748243000000.0,23128898000000.0,26238250000000.0,25500813000000.0,24926468000000.0,27384565000000.0,25993553000000.0,23446946000000.0,24213132000000.0,23479210000000.0,24618851000000.0,24623043000000.0,24391342000000.0,22690178000000.0,26181332000000.0,25789823000000.0,24699111000000.0,23841680000000.0,25877493000000.0,26592080000000.0,23508147000000.0,24576013000000.0,23124683000000.0,26166275000000.0,25683892000000.0,24647310000000.0,24105860000000.0,25685375000000.0,24299444000000.0,26148294000000.0,23594530000000.0,25685220000000.0,24573523000000.0,23862369000000.0,23898314000000.0,25534730000000.0,25603898000000.0,26054735000000.0,24689947000000.0
2000-04-16 00:00:00,26234237000000.0,24949029000000.0,28183886000000.0,25245240000000.0,26554952000000.0,25415916000000.0,24292020000000.0,25750420000000.0,27052290000000.0,26499580000000.0,27932756000000.0,27753798000000.0,24173468000000.0,27554765000000.0,26668131000000.0,26091612000000.0,28704292000000.0,27366649000000.0,24802488000000.0,25271604000000.0,24571400000000.0,25860896000000.0,25833522000000.0,25821444000000.0,23886912000000.0,27472542000000.0,26767635000000.0,26254814000000.0,25137336000000.0,27124358000000.0,27815350000000.0,24515638000000.0,25961853000000.0,24286597000000.0,27542552000000.0,26803821000000.0,25681619000000.0,25294157000000.0,26886609000000.0,25571136000000.0,27425593000000.0,24657047000000.0,26906433000000.0,25879913000000.0,25135564000000.0,25014506000000.0,26853987000000.0,26716328000000.0,27247279000000.0,25873328000000.0
2000-05-16 12:00:00,25860558000000.0,24573133000000.0,27952134000000.0,25149955000000.0,26377655000000.0,25351988000000.0,24260448000000.0,25978737000000.0,26784930000000.0,26236231000000.0,27649536000000.0,27473492000000.0,24056900000000.0,27592516000000.0,26557926000000.0,26097196000000.0,28748982000000.0,27276861000000.0,24747872000000.0,24895150000000.0,24480848000000.0,25825150000000.0,25494278000000.0,25652468000000.0,23798665000000.0,27458078000000.0,26010590000000.0,26166304000000.0,24712634000000.0,27229373000000.0,27626127000000.0,24089400000000.0,25624798000000.0,24175616000000.0,27443149000000.0,26573252000000.0,25424692000000.0,24827008000000.0,26705272000000.0,25354940000000.0,27267200000000.0,24533264000000.0,26646577000000.0,25863590000000.0,24938807000000.0,24744892000000.0,26864572000000.0,26521977000000.0,26962597000000.0,25817543000000.0
2000-06-16 00:00:00,23197873000000.0,21427281000000.0,25159182000000.0,21982075000000.0,23637390000000.0,22764710000000.0,21334122000000.0,23633932000000.0,23938150000000.0,23223150000000.0,24700720000000.0,24211056000000.0,21456000000000.0,25036862000000.0,24050271000000.0,23600711000000.0,26036670000000.0,24313697000000.0,22114300000000.0,21699332000000.0,21773626000000.0,23163283000000.0,22488082000000.0,22882822000000.0,21220662000000.0,25225303000000.0,22801516000000.0,23115680000000.0,21358365000000.0,24853453000000.0,24678953000000.0,21094270000000.0,22679202000000.0,21396644000000.0,24511820000000.0,23744592000000.0,22945122000000.0,21512300000000.0,23645120000000.0,22410020000000.0,24376412000000.0,21895443000000.0,23457370000000.0,23191592000000.0,22179040000000.0,21690533000000.0,24276904000000.0,23740518000000.0,23811764000000.0,22943908000000.0
2000-07-16 12:00:00,18675684000000.0,15473836000000.0,19833620000000.0,16227060000000.0,18400156000000.0,17325333000000.0,15646047000000.0,18689506000000.0,18424286000000.0,17732800000000.0,19029297000000.0,18907727000000.0,16590389000000.0,19608015000000.0,19078228000000.0,18154930000000.0,20999093000000.0,18676399000000.0,16832419000000.0,16036797000000.0,15936619000000.0,18305704000000.0,17202698000000.0,17721905000000.0,16240697000000.0,19660632000000.0,17490908000000.0,17617402000000.0,15548941000000.0,19342001000000.0,18916840000000.0,15256780000000.0,17321557000000.0,15647242000000.0,18808486000000.0,18004994000000.0,17526967000000.0,16008022000000.0,18093774000000.0,17152491000000.0,18935802000000.0,16151136000000.0,17742718000000.0,17094858000000.0,16938170000000.0,16471351000000.0,18937446000000.0,18429474000000.0,17618008000000.0,17961998000000.0
2000-08-16 12:00:00,14409835000000.0,10929083000000.0,15789617000000.0,11970581000000.0,14231511000000.0,13018961000000.0,11647003000000.0,14151917000000.0,13948045000000.0,13236200000000.0,14745521000000.0,14676769000000.0,12275107000000.0,15424916000000.0,14799056000000.0,13919451000000.0,17094918000000.0,14121623000000.0,12509216000000.0,12187955000000.0,11888717000000.0,14210791000000.0,13252355000000.0,13678892000000.0,12172008000000.0,14968031000000.0,13188474000000.0,13466763000000.0,11095859000000.0,14880275000000.0,14509939000000.0,11095100000000.0,13214371000000.0,11479927000000.0,14574202000000.0,13735115000000.0,13321984000000.0,11544100000000.0,13770902000000.0,12715337000000.0,14452394000000.0,12275288000000.0,13410438000000.0,12698175000000.0,12671926000000.0,12257619000000.0,14557460000000.0,13983472000000.0,13329133000000.0,13663041000000.0
2000-09-16 00:00:00,12978909000000.0,9751673000000.0,14677646000000.0,10640914000000.0,13008145000000.0,11826731000000.0,10856540000000.0,12913039000000.0,12644216000000.0,11903549000000.0,13299591000000.0,13275324000000.0,10934196000000.0,14377470000000.0,13637482000000.0,12698372000000.0,15952702000000.0,12898714000000.0,11455152000000.0,11163103000000.0,10993994000000.0,12853542000000.0,12085646000000.0,12437714000000.0,10904122000000.0,13695929000000.0,11672333000000.0,12288312000000.0,9732675000000.0,13626659000000.0,13135357000000.0,10133657000000.0,12104772000000.0,10398830000000.0,13458544000000.0,12662518000000.0,11869035000000.0,10329593000000.0,12412342000000.0,11509816000000.0,13322900000000.0,11320627000000.0,12033158000000.0,11355446000000.0,11492362000000.0,11160397000000.0,13453017000000.0,12796116000000.0,12455902000000.0,12410323000000.0
2000-10-16 12:00:00,14346072000000.0,10661105000000.0,15605355000000.0,11620588000000.0,14118238000000.0,12870861000000.0,11875570000000.0,14198795000000.0,13500823000000.0,12868647000000.0,14281389000000.0,14569900000000.0,12274236000000.0,15365684000000.0,14761237000000.0,13809417000000.0,17169086000000.0,14105778000000.0,12589907000000.0,12159332000000.0,12041684000000.0,13981178000000.0,13062923000000.0,13537259000000.0,11871229000000.0,14903165000000.0,12771697000000.0,13361533000000.0,10730049000000.0,14736030000000.0,14293265000000.0,11094986000000.0,13451822000000.0,11442565000000.0,14762279000000.0,13772893000000.0,12880464000000.0,11285202000000.0,13596728000000.0,12947512000000.0,14571128000000.0,12318268000000.0,13126898000000.0,12396102000000.0,12707709000000.0,12377300000000.0,14608509000000.0,14089787000000.0,13709892000000.0,13554049000000.0
2000-11-16 00:00:00,16494179000000.0,12688021000000.0,17293754000000.0,13676367000000.0,16205181000000.0,14827742000000.0,13923523000000.0,16129647000000.0,15346021000000.0,14714579000000.0,16204563000000.0,16747863000000.0,14385298000000.0,17135244000000.0,16631793000000.0,15840842000000.0,19262540000000.0,16032886000000.0,14650851000000.0,14141020000000.0,14031623000000.0,16007234000000.0,15100134000000.0,15627991000000.0,13716249000000.0,16946775000000.0,14806698000000.0,15463552000000.0,12970315000000.0,16732020000000.0,16304023000000.0,13285695000000.0,15699980000000.0,13448954000000.0,16839094000000.0,15654041000000.0,14815114000000.0,13330001000000.0,15630273000000.0,15068733000000.0,16527475000000.0,14148021000000.0,15282759000000.0,14257729000000.0,14825741000000.0,14434253000000.0,16673384000000.0,16245261000000.0,15699281000000.0,15713352000000.0
2000-12-16 12:00:00,18733599000000.0,15153919000000.0,19672620000000.0,16031025000000.0,18498940000000.0,16882721000000.0,16216027000000.0,18093780000000.0,17534825000000.0,16851023000000.0,18663040000000.0,18908040000000.0,16861766000000.0,19056822000000.0,18915948000000.0,18224510000000.0,21606112000000.0,18143961000000.0,16853171000000.0,16467354000000.0,16449837000000.0,18319864000000.0,17471729000000.0,17829700000000.0,16127996000000.0,19123965000000.0,17211939000000.0,17871957000000.0,15421229000000.0,18852593000000.0,18820460000000.0,15663620000000.0,17864824000000.0,15549268000000.0,18994258000000.0,17766015000000.0,17290932000000.0,16030606000000.0,17911226000000.0,17132288000000.0,18862520000000.0,16125442000000.0,17803975000000.0,16576969000000.0,17064710000000.0,16709239000000.0,18830840000000.0,18547101000000.0,17707907000000.0,17925579000000.0
2001-01-16 12:00:00,21266436000000.0,17821670000000.0,22329500000000.0,18627143000000.0,21134158000000.0,19452637000000.0,18625138000000.0,20453588000000.0,19860587000000.0,19156280000000.0,21500833000000.0,21363990000000.0,19670139000000.0,21344520000000.0,21281475000000.0,20755650000000.0,24088332000000.0,20370214000000.0,19263677000000.0,18977972000000.0,19159214000000.0,20760781000000.0,20149826000000.0,20287125000000.0,18837175000000.0,21636162000000.0,19792103000000.0,20658457000000.0,17992440000000.0,21153370000000.0,21092727000000.0,18147790000000.0,20335416000000.0,17889537000000.0,21251022000000.0,20112720000000.0,20030104000000.0,19029511000000.0,20367593000000.0,19669583000000.0,21589370000000.0,18616980000000.0,20497450000000.0,19256012000000.0,19402353000000.0,19604740000000.0,21067658000000.0,21026163000000.0,20200213000000.0,20148556000000.0
2001-02-15 00:00:00,23704013000000.0,20345600000000.0,24549517000000.0,21182514000000.0,23728665000000.0,21921970000000.0,20835553000000.0,22744840000000.0,21871297000000.0,21406234000000.0,23862270000000.0,23632240000000.0,22205929000000.0,23727878000000.0,23577854000000.0,22925772000000.0,26498214000000.0,22532787000000.0,21443786000000.0,21222394000000.0,21362953000000.0,22834028000000.0,22500853000000.0,22677832000000.0,21151166000000.0,23873090000000.0,21990840000000.0,22952358000000.0,20342611000000.0,23386070000000.0,23320706000000.0,20398712000000.0,22846835000000.0,20112568000000.0,23444758000000.0,22132814000000.0,22312620000000.0,21688220000000.0,22861528000000.0,22009776000000.0,23895545000000.0,20858345000000.0,22844602000000.0,21626080000000.0,21714734000000.0,22014069000000.0,23355745000000.0,23389723000000.0,22635720000000.0,22404892000000.0
2001-03-16 12:00:00,25465285000000.0,22523572000000.0,26376908000000.0,23312021000000.0,25679737000000.0,23863600000000.0,22593673000000.0,24477037000000.0,23627985000000.0,23337401000000.0,25772601000000.0,25237737000000.0,24140241000000.0,25738212000000.0,25722142000000.0,24715423000000.0,28265853000000.0,24508325000000.0,23204416000000.0,23135645000000.0,23091017000000.0,24523917000000.0,24328266000000.0,24527315000000.0,23071396000000.0,25798002000000.0,23864789000000.0,24863140000000.0,22419215000000.0,25268232000000.0,25335188000000.0,22446439000000.0,24666287000000.0,21941432000000.0,25188484000000.0,23851610000000.0,24125687000000.0,23783700000000.0,24848869000000.0,23919450000000.0,25736782000000.0,22679630000000.0,25017895000000.0,23576187000000.0,23698497000000.0,24003354000000.0,25301690000000.0,25063263000000.0,24606214000000.0,24504875000000.0
2001-04-16 00:00:00,26468860000000.0,23705472000000.0,27461670000000.0,24625558000000.0,26848975000000.0,25174286000000.0,23729778000000.0,25504623000000.0,24903739000000.0,24670827000000.0,26978344000000.0,26382252000000.0,25567653000000.0,27109502000000.0,26909667000000.0,25912670000000.0,29481046000000.0,25670350000000.0,24470081000000.0,24456169000000.0,24174706000000.0,25758079000000.0,25541525000000.0,25552890000000.0,24368692000000.0,27177144000000.0,24984978000000.0,26239977000000.0,23473310000000.0,26507792000000.0,26657381000000.0,23820312000000.0,25734872000000.0,23022927000000.0,26255638000000.0,25068738000000.0,25251413000000.0,25105778000000.0,26101750000000.0,25082110000000.0,26919328000000.0,24018260000000.0,26285250000000.0,24826289000000.0,24927877000000.0,25291838000000.0,26596367000000.0,26062126000000.0,25817468000000.0,25802905000000.0
2001-05-16 12:00:00,26098847000000.0,23533592000000.0,27253320000000.0,24474714000000.0,26502526000000.0,24974155000000.0,23591509000000.0,25145144000000.0,24811334000000.0,24653173000000.0,26673324000000.0,26145597000000.0,25574483000000.0,26910140000000.0,26741645000000.0,25768124000000.0,29410112000000.0,25759784000000.0,24452985000000.0,24367182000000.0,24141393000000.0,25742973000000.0,25250343000000.0,25258992000000.0,23987023000000.0,27113223000000.0,24768806000000.0,26085186000000.0,23137352000000.0,26300964000000.0,26343163000000.0,23614435000000.0,25257738000000.0,22849616000000.0,25982323000000.0,25075927000000.0,25079370000000.0,25183102000000.0,25829258000000.0,24713477000000.0,26871312000000.0,23955805000000.0,26128406000000.0,24805870000000.0,24780586000000.0,25172585000000.0,26650318000000.0,25722190000000.0,25481273000000.0,25780487000000.0
2001-06-16 00:00:00,23171495000000.0,20858624000000.0,24314710000000.0,21530558000000.0,23537765000000.0,21911919000000.0,20694436000000.0,22250298000000.0,22355582000000.0,21936021000000.0,23738001000000.0,22979203000000.0,22917834000000.0,24137209000000.0,24190880000000.0,22519415000000.0,26800728000000.0,23381722000000.0,21917761000000.0,21426795000000.0,21500977000000.0,23321810000000.0,21885510000000.0,22801620000000.0,20500514000000.0,24417480000000.0,21948176000000.0,23123730000000.0,20198438000000.0,23488734000000.0,22911590000000.0,20604841000000.0,22297772000000.0,20084481000000.0,22610386000000.0,22527898000000.0,22382824000000.0,22620611000000.0,22928672000000.0,21602186000000.0,24059673000000.0,21024836000000.0,23499900000000.0,22045893000000.0,22125720000000.0,22696277000000.0,24158625000000.0,22357146000000.0,22314916000000.0,23060690000000.0
2001-07-16 12:00:00,18096553000000.0,15630984000000.0,18693445000000.0,15494688000000.0,18353194000000.0,16690417000000.0,15292439000000.0,17232011000000.0,16984602000000.0,16549379000000.0,17665687000000.0,17916022000000.0,17650944000000.0,19076200000000.0,18496876000000.0,16603018000000.0,20907702000000.0,17905897000000.0,16233903000000.0,15887443000000.0,15894896000000.0,18071190000000.0,15973943000000.0,17851320000000.0,14800862000000.0,18773501000000.0,16887531000000.0,17261549000000.0,15105842000000.0,18004240000000.0,17097552000000.0,14717118000000.0,16964835000000.0,14860411000000.0,17117605000000.0,17149534000000.0,16828749000000.0,17004587000000.0,17893186000000.0,16263223000000.0,18745504000000.0,15386556000000.0,18012434000000.0,16355253000000.0,17437886000000.0,17202653000000.0,18978307000000.0,17090417000000.0,17298562000000.0,17919161000000.0
